dom1,dom2,ipfam,threedid
PF00004,PF00227,0,0
PF00004,PF00023,0,1
PF00004,PF00022,0,0
PF00004,PF00020,0,0
PF00004,PF00189,0,0
PF00004,PF00025,0,0
PF00004,PF07698,0,0
PF00004,PF02889,0,0
PF00004,PF00583,0,0
PF00004,PF02463,0,0
PF00004,PF00825,0,0
PF00004,PF01294,0,0
PF00004,PF03144,0,0
PF00004,PF03143,0,0
PF00004,PF07977,0,0
PF00004,PF00787,0,0
PF00004,PF01105,0,0
PF00004,PF02798,0,0
PF00004,PF00370,0,0
PF00004,PF10226,0,0
PF00004,PF02049,0,0
PF00004,PF02875,0,0
PF00004,PF00421,0,0
PF00004,PF00352,0,0
PF00004,PF00117,0,0
PF00004,PF07724,1,0
PF00004,PF01585,0,0
PF00004,PF01061,0,0
PF00004,PF01268,0,0
PF00004,PF01214,0,0
PF00007,PF00236,1,1
PF00007,PF00007,1,1
PF00007,PF07686,0,1
PF00007,PF01462,1,0
PF00007,PF00560,1,0
PF00006,PF00076,0,0
PF00006,PF10700,0,0
PF00006,PF06723,0,0
PF00006,PF01813,0,0
PF00006,PF00318,0,0
PF00006,PF00218,0,0
PF00006,PF00313,0,0
PF00006,PF04065,0,0
PF00006,PF00231,1,1
PF00006,PF01361,0,0
PF00006,PF09830,0,0
PF00006,PF00173,0,0
PF00006,PF05615,0,0
PF00006,PF02817,0,0
PF00006,PF00583,0,0
PF00006,PF00012,0,0
PF00006,PF00450,0,0
PF00006,PF03151,0,0
PF00006,PF00376,0,0
PF00006,PF00787,0,0
PF00006,PF00702,0,0
PF00006,PF00149,0,0
PF00006,PF00899,0,0
PF00006,PF00573,0,0
PF00006,PF03449,0,0
PF00006,PF04568,1,1
PF00006,PF00006,1,1
PF00006,PF09295,0,0
PF00006,PF08264,0,0
PF00006,PF00647,0,0
PF00006,PF00512,0,0
PF00006,PF04560,0,0
PF00006,PF09229,0,0
PF00006,PF03948,0,0
PF00006,PF00515,0,0
PF00006,PF01496,0,0
PF00006,PF00368,0,0
PF00006,PF08242,0,0
PF00006,PF01479,0,0
PF00006,PF01193,0,0
PF00006,PF01105,0,0
PF00006,PF01344,0,0
PF00006,PF00306,1,1
PF00006,PF00022,0,0
PF00006,PF01553,0,0
PF00006,PF00687,0,0
PF00006,PF00638,0,0
PF00006,PF01556,0,0
PF00006,PF00208,0,0
PF00006,PF00580,0,0
PF00006,PF01266,0,0
PF00006,PF00582,0,0
PF00006,PF01926,0,0
PF00006,PF00970,0,0
PF00006,PF03144,0,0
PF00006,PF09432,0,0
PF00006,PF01025,0,0
PF00006,PF00611,0,0
PF00006,PF01624,0,0
PF00006,PF00521,0,0
PF00006,PF07497,0,1
PF00006,PF00155,0,0
PF00006,PF00443,0,0
PF00006,PF02358,0,0
PF00006,PF06428,0,0
PF00006,PF00483,0,0
PF00006,PF00091,0,0
PF00006,PF00096,0,0
PF00006,PF02463,0,0
PF00006,PF00172,0,0
PF00006,PF05204,1,0
PF00006,PF00013,0,0
PF00006,PF02874,1,1
PF00006,PF04499,0,0
PF00006,PF05203,1,0
PF00006,PF05166,0,0
PF00006,PF00018,0,0
PF00006,PF01607,0,0
PF00006,PF04997,0,0
PF00006,PF01061,0,0
PF00006,PF00389,0,0
PF00001,PF07686,0,1
PF00001,PF00071,0,0
PF00001,PF02978,1,0
PF00001,PF00339,0,0
PF00001,PF02991,0,0
PF00001,PF00085,0,0
PF00001,PF00001,1,1
PF00001,PF00262,0,0
PF00001,PF00063,0,0
PF00001,PF00023,0,0
PF00001,PF00022,0,0
PF00001,PF01008,0,0
PF00001,PF00244,0,0
PF00001,PF01922,1,0
PF00001,PF00959,0,1
PF00001,PF08919,0,0
PF00001,PF00630,0,0
PF00001,PF00096,0,0
PF00001,PF00012,0,0
PF00001,PF00273,0,0
PF00001,PF00010,0,0
PF00001,PF00503,0,0
PF00001,PF01166,0,0
PF00552,PF00665,1,1
PF00552,PF00552,1,1
PF00551,PF02154,0,0
PF00551,PF00551,1,1
PF00551,PF02934,0,0
PF00551,PF01370,1,0
PF00551,PF01162,0,0
PF00551,PF02911,1,1
PF00551,PF03948,0,0
PF00550,PF07992,0,0
PF00550,PF03810,0,0
PF00550,PF03061,0,0
PF00550,PF01648,1,1
PF00550,PF01553,0,0
PF00550,PF00582,0,0
PF00550,PF00975,0,1
PF00550,PF00668,0,1
PF00550,PF02801,0,0
PF00550,PF00550,0,1
PF00550,PF01370,0,0
PF00550,PF04310,0,0
PF00550,PF05347,0,0
PF00550,PF00571,0,0
PF00009,PF00334,0,0
PF00009,PF00333,0,0
PF00009,PF00238,0,0
PF00009,PF03813,0,0
PF00009,PF00237,0,0
PF00009,PF03810,0,0
PF00009,PF00338,0,0
PF00009,PF01281,0,0
PF00009,PF04433,0,0
PF00009,PF01761,0,0
PF00009,PF01116,0,0
PF00009,PF00627,1,1
PF00009,PF03919,0,0
PF00009,PF02223,0,0
PF00009,PF01209,0,0
PF00009,PF03947,0,0
PF00009,PF02142,0,0
PF00009,PF01205,0,0
PF00009,PF01008,0,0
PF00009,PF00244,0,0
PF00009,PF00970,0,0
PF00009,PF00806,0,0
PF00009,PF00736,1,1
PF00009,PF00488,0,0
PF00009,PF01237,0,0
PF00009,PF01230,0,0
PF00009,PF01966,0,0
PF00009,PF00483,0,0
PF00009,PF00889,1,1
PF00009,PF06017,0,0
PF00009,PF03719,0,0
PF00009,PF00133,0,0
PF00009,PF02130,0,0
PF00009,PF10594,0,0
PF00009,PF00137,0,0
PF00009,PF07686,1,0
PF00009,PF04064,0,0
PF00009,PF10700,0,0
PF00009,PF00493,0,0
PF00009,PF08335,0,0
PF00009,PF05496,0,0
PF00009,PF05491,0,0
PF00009,PF00814,0,0
PF00009,PF01873,0,1
PF00009,PF01136,0,0
PF00009,PF00129,1,0
PF00009,PF03031,0,0
PF00009,PF01305,0,0
PF00009,PF00810,0,0
PF00009,PF02825,0,0
PF00009,PF00009,1,1
PF00009,PF00410,0,0
PF00009,PF01411,0,0
PF00009,PF08242,0,0
PF00009,PF04386,0,0
PF00009,PF01472,0,0
PF00009,PF06418,0,0
PF00009,PF03029,0,0
PF00009,PF02213,0,0
PF00009,PF08153,0,0
PF00009,PF01398,0,0
PF00009,PF00990,0,0
PF00009,PF00152,0,0
PF00009,PF01909,0,0
PF00009,PF00719,0,0
PF00009,PF01025,0,0
PF00009,PF00155,0,0
PF00009,PF00097,0,0
PF00009,PF00790,0,0
PF00009,PF00390,0,0
PF00009,PF01145,0,0
PF00009,PF02786,0,0
PF00009,PF00464,0,0
PF00009,PF01991,0,0
PF00009,PF02996,0,0
PF00009,PF06623,0,0
PF00009,PF00071,0,0
PF00009,PF00072,0,0
PF00009,PF00533,0,0
PF00009,PF02854,0,0
PF00009,PF05773,0,0
PF00009,PF06650,0,0
PF00009,PF01612,0,0
PF00009,PF00140,0,0
PF00009,PF08390,0,0
PF00009,PF00871,0,0
PF00009,PF00571,0,0
PF00009,PF00573,0,0
PF00009,PF00575,0,0
PF00009,PF03194,0,0
PF00009,PF03193,0,0
PF00009,PF01777,0,0
PF00009,PF08264,0,0
PF00009,PF00364,0,0
PF00009,PF00365,0,0
PF00009,PF00208,0,0
PF00009,PF01926,0,0
PF00009,PF10458,0,0
PF00009,PF09416,0,0
PF00009,PF05178,0,0
PF00009,PF00179,0,0
PF00009,PF01846,0,0
PF00009,PF01459,0,0
PF00009,PF00177,0,0
PF00009,PF02779,0,0
PF00009,PF00448,0,0
PF00009,PF00173,0,0
PF00009,PF00679,1,1
PF00009,PF03367,0,0
PF00009,PF01370,0,0
PF00009,PF00773,0,0
PF00009,PF02363,0,0
PF00009,PF01507,0,1
PF00009,PF04109,0,0
PF00009,PF10567,0,0
PF00009,PF01747,0,0
PF00009,PF02978,0,0
PF00009,PF00696,0,0
PF00009,PF00710,0,0
PF00009,PF04900,0,0
PF00009,PF09830,0,0
PF00009,PF08079,0,0
PF00009,PF09173,1,1
PF00009,PF01000,0,0
PF00009,PF00929,0,0
PF00009,PF00162,0,0
PF00009,PF03764,1,1
PF00009,PF00166,0,0
PF00009,PF00920,0,0
PF00009,PF08606,0,0
PF00009,PF07650,0,0
PF00009,PF01264,0,0
PF00009,PF06421,0,1
PF00009,PF00763,0,0
PF00009,PF00172,0,0
PF00009,PF02491,0,0
PF00009,PF00226,0,0
PF00009,PF00687,0,0
PF00009,PF00020,0,0
PF00009,PF01195,0,0
PF00009,PF00025,0,0
PF00009,PF00580,0,0
PF00009,PF01294,0,0
PF00009,PF03144,1,1
PF00009,PF02881,0,0
PF00009,PF03143,1,1
PF00009,PF00611,0,0
PF00009,PF01668,0,0
PF00009,PF00956,0,0
PF00009,PF00297,0,0
PF00009,PF01217,0,0
PF00008,PF00039,1,1
PF00008,PF03678,0,0
PF00008,PF07686,0,1
PF00008,PF07474,1,1
PF00008,PF00058,1,0
PF00008,PF00059,1,1
PF00008,PF00057,1,1
PF00008,PF00594,1,0
PF00008,PF03154,0,0
PF00008,PF01030,1,1
PF00008,PF00089,1,1
PF00008,PF05735,1,1
PF00008,PF00082,0,1
PF00008,PF03098,1,1
PF00008,PF01324,1,1
PF00008,PF08517,0,0
PF00008,PF00431,1,1
PF00008,PF02825,0,0
PF00008,PF00008,1,1
PF00008,PF02412,1,1
PF00008,PF00640,0,0
PF00008,PF01694,0,0
PF00008,PF09247,0,0
PF00008,PF01392,0,0
PF00008,PF00092,0,0
PF00008,PF01108,1,1
PF00008,PF00273,0,0
PF00008,PF07645,1,1
PF00008,PF02158,1,0
PF00008,PF00757,0,0
PF00008,PF00428,0,0
PF01500,PF03803,0,0
PF01500,PF03154,0,0
PF01500,PF05485,0,0
PF02682,PF03746,0,0
PF01851,PF06623,0,0
PF01851,PF04670,0,0
PF01851,PF03114,0,0
PF01851,PF05615,0,0
PF01851,PF03399,0,0
PF01851,PF03031,0,0
PF01851,PF01851,0,0
PF01851,PF07992,0,0
PF01851,PF05160,0,0
PF01851,PF02518,0,0
PF01851,PF09229,0,0
PF01851,PF08240,0,0
PF01851,PF02985,0,0
PF01851,PF06068,0,0
PF01851,PF01926,0,0
PF01851,PF04427,0,0
PF01851,PF03143,0,0
PF01851,PF02776,0,0
PF01851,PF02773,0,0
PF01851,PF03953,0,0
PF01851,PF02176,0,0
PF01851,PF03029,0,0
PF04128,PF05916,0,1
PF04128,PF06425,0,1
PF03742,PF08041,1,1
PF03742,PF05115,0,1
PF04145,PF04145,0,0
PF01853,PF02023,0,0
PF01853,PF02798,0,0
PF01853,PF07904,0,0
PF01853,PF01853,0,0
PF01853,PF02259,0,0
PF01853,PF08517,0,0
PF01853,PF03366,0,0
PF01853,PF03154,0,0
PF06014,PF06014,0,1
PF03029,PF04153,0,0
PF03029,PF03029,0,1
PF03029,PF04560,0,0
PF07273,PF07273,0,1
PF01855,PF02775,1,1
PF01855,PF01855,1,1
PF01855,PF07991,0,0
PF01855,PF10371,0,1
PF03020,PF08198,1,1
PF05422,PF08539,0,0
PF05422,PF08771,0,0
PF07275,PF07275,0,1
PF03210,PF03210,0,1
PF05034,PF05034,1,0
PF05034,PF07476,1,1
PF03745,PF03745,1,1
PF09864,PF09864,0,1
PF01086,PF07651,0,0
PF04194,PF07776,0,0
PF10386,PF10386,0,1
PF10385,PF10584,0,0
PF06475,PF06475,0,1
PF06472,PF06472,0,0
PF06470,PF06470,1,1
PF06470,PF10506,0,0
PF06471,PF06471,0,1
PF10388,PF10388,0,1
PF01990,PF01990,1,1
PF01990,PF02874,0,0
PF01991,PF01991,0,1
PF01991,PF03224,0,0
PF01991,PF02518,0,0
PF01991,PF03179,0,0
PF01991,PF02142,0,0
PF01992,PF08242,0,0
PF01992,PF01992,1,1
PF01992,PF08240,0,0
PF01992,PF08114,0,0
PF01993,PF01993,1,1
PF01994,PF01994,0,1
PF01995,PF01995,0,1
PF01996,PF01996,0,1
PF01997,PF01997,1,1
PF06094,PF06094,0,1
PF05005,PF05005,0,1
PF04397,PF04397,0,1
PF06248,PF08311,0,0
PF06248,PF10493,0,0
PF03114,PF08240,0,0
PF03114,PF08711,0,0
PF03114,PF03114,1,1
PF03114,PF07145,0,0
PF03114,PF08568,0,0
PF03114,PF05492,0,0
PF02342,PF02342,0,1
PF00269,PF00269,0,1
PF06257,PF06257,0,1
PF06254,PF06254,0,1
PF08903,PF08903,0,1
PF06253,PF06253,0,1
PF03118,PF04539,0,0
PF03118,PF07516,0,0
PF03118,PF03796,0,0
PF03118,PF08275,0,0
PF03118,PF03118,1,0
PF03118,PF05000,0,0
PF03118,PF04542,0,0
PF03118,PF04545,0,0
PF03118,PF04983,0,0
PF03118,PF03960,1,1
PF03118,PF07733,0,0
PF03118,PF03947,0,0
PF03118,PF04997,0,0
PF03118,PF10385,0,0
PF03118,PF04998,0,0
PF03119,PF03120,1,1
PF03341,PF03341,0,1
PF07653,PF07653,0,1
PF07653,PF10603,0,1
PF07653,PF08919,0,0
PF07653,PF08824,0,0
PF06017,PF08633,0,0
PF06017,PF06017,0,0
PF06652,PF06652,1,1
PF04006,PF04427,0,0
PF04255,PF04255,0,0
PF03629,PF03629,1,1
PF03688,PF03689,1,1
PF03685,PF03685,0,1
PF03681,PF03681,0,1
PF02028,PF02028,0,1
PF08939,PF08939,1,1
PF02378,PF02379,0,0
PF08281,PF08281,0,1
PF03205,PF03205,1,1
PF08931,PF08931,1,1
PF08931,PF08932,1,1
PF01847,PF03931,1,1
PF01847,PF04969,0,0
PF01844,PF01844,1,1
PF01844,PF07463,1,1
PF08932,PF08932,1,1
PF01840,PF01840,1,1
PF01841,PF01841,1,1
PF01841,PF07654,0,0
PF04710,PF10545,0,0
PF04710,PF04710,0,1
PF03590,PF03590,1,1
PF03591,PF05437,0,0
PF07471,PF07471,1,1
PF03599,PF03599,0,1
PF10563,PF10563,0,1
PF01585,PF08234,0,0
PF01585,PF01749,0,0
PF01585,PF04950,0,0
PF01585,PF08517,0,0
PF01585,PF07717,0,0
PF01585,PF03439,0,0
PF01585,PF08572,0,0
PF01585,PF08152,0,0
PF01585,PF10226,0,0
PF01585,PF05282,0,0
PF01585,PF01965,0,0
PF01585,PF01585,0,0
PF04043,PF04043,1,1
PF02979,PF02979,0,1
PF02978,PF02978,1,1
PF02978,PF03953,0,0
PF02978,PF03719,0,0
PF02978,PF05383,0,0
PF02978,PF03144,0,0
PF02978,PF03143,0,0
PF02977,PF02977,0,1
PF02976,PF02976,1,1
PF02975,PF06433,1,1
PF03974,PF03974,1,1
PF02972,PF02972,1,1
PF02971,PF02971,1,1
PF02971,PF07837,1,1
PF02971,PF04961,0,1
PF02970,PF02970,1,1
PF02082,PF03448,0,0
PF02082,PF02082,1,0
PF02081,PF02081,1,1
PF02080,PF02348,0,0
PF02080,PF02080,1,1
PF02080,PF06429,0,0
PF02080,PF02254,1,0
PF02080,PF07238,0,0
PF02087,PF02087,1,0
PF02086,PF07650,0,0
PF02086,PF02086,1,1
PF02085,PF02256,1,0
PF02085,PF02085,1,1
PF10512,PF10512,0,1
PF02089,PF02089,0,1
PF01088,PF01088,1,1
PF01088,PF01253,0,0
PF08805,PF08805,0,1
PF02572,PF02572,1,1
PF08807,PF08807,0,1
PF02570,PF02570,1,1
PF02577,PF02577,1,1
PF08803,PF08803,1,1
PF02574,PF03471,0,0
PF02574,PF02574,1,1
PF02574,PF02811,0,0
PF02574,PF07991,0,0
PF02574,PF07733,0,0
PF02574,PF04997,0,0
PF02579,PF02579,0,1
PF02578,PF03947,0,0
PF02578,PF02578,1,0
PF00357,PF08441,0,0
PF00357,PF08725,1,1
PF07236,PF09231,1,0
PF00356,PF00532,0,0
PF03446,PF03446,0,1
PF03446,PF08264,0,0
PF03446,PF08202,0,0
PF03378,PF03810,1,1
PF03378,PF08506,1,1
PF03379,PF03462,0,0
PF03379,PF03918,0,0
PF03379,PF05198,0,0
PF03379,PF07724,0,0
PF00351,PF01842,1,1
PF00351,PF00351,1,1
PF03372,PF09468,0,0
PF03372,PF07742,0,0
PF03372,PF03498,1,1
PF03372,PF03372,1,1
PF03372,PF04078,0,0
PF03372,PF04857,0,0
PF03372,PF08919,0,0
PF03370,PF05693,0,0
PF03370,PF03370,0,1
PF06536,PF06536,0,1
PF00421,PF00504,0,0
PF00421,PF05151,1,0
PF00421,PF00737,1,1
PF00421,PF01788,1,0
PF00421,PF02605,0,0
PF00421,PF01405,1,1
PF00421,PF01737,1,1
PF00421,PF01716,1,1
PF00421,PF02419,1,1
PF00421,PF00421,0,1
PF00421,PF06514,1,1
PF00421,PF02533,1,1
PF00421,PF02532,1,1
PF00421,PF02701,0,0
PF00721,PF00721,0,1
PF03848,PF03947,0,0
PF03848,PF03848,0,1
PF00890,PF06097,0,0
PF00890,PF02300,1,1
PF00890,PF05593,0,0
PF00890,PF00989,0,0
PF00890,PF02771,0,0
PF00890,PF07784,0,0
PF00890,PF00890,1,1
PF00890,PF05328,0,0
PF00890,PF02341,0,0
PF00890,PF03099,0,0
PF00890,PF04268,1,0
PF00890,PF03922,0,0
PF00890,PF00990,0,0
PF00890,PF03466,0,0
PF00890,PF01127,1,0
PF00890,PF02910,1,1
PF00890,PF01370,0,0
PF00890,PF01844,0,0
PF01347,PF09175,1,0
PF01347,PF09172,1,1
PF01347,PF07690,0,0
PF07826,PF07826,0,1
PF02889,PF10506,0,0
PF00723,PF00723,1,1
PF00723,PF09136,1,1
PF00723,PF09137,1,1
PF07827,PF07827,1,1
PF02883,PF09066,1,1
PF02883,PF09311,0,0
PF02883,PF02883,1,1
PF02883,PF03372,0,0
PF02883,PF03143,0,0
PF02882,PF03947,0,0
PF02882,PF02882,1,1
PF02881,PF05524,0,0
PF02881,PF02978,1,1
PF02881,PF03143,0,0
PF02881,PF03144,0,0
PF02881,PF02881,1,1
PF02881,PF02896,0,0
PF02887,PF05193,0,0
PF02887,PF03144,0,0
PF02887,PF09229,0,0
PF02887,PF04055,0,0
PF02887,PF08245,0,0
PF02887,PF08267,0,0
PF02887,PF04499,0,0
PF02887,PF05188,0,0
PF02887,PF02887,1,1
PF02887,PF02901,0,0
PF02885,PF07831,1,1
PF02885,PF02885,1,1
PF00725,PF00725,1,1
PF00725,PF02803,0,0
PF00725,PF01336,0,0
PF00725,PF02737,1,1
PF00725,PF04348,0,0
PF05356,PF05356,1,0
PF05357,PF05357,1,1
PF05357,PF06519,0,1
PF00959,PF00959,1,1
PF00959,PF02198,0,1
PF00959,PF06715,1,0
PF00959,PF06714,1,1
PF00297,PF01189,0,0
PF00297,PF00378,0,0
PF00297,PF00333,0,0
PF00297,PF04378,0,0
PF00297,PF00780,0,0
PF00297,PF00313,0,0
PF00297,PF01467,0,0
PF00297,PF01423,0,0
PF00297,PF00385,0,0
PF00297,PF00433,0,0
PF00297,PF00572,1,1
PF00297,PF03118,0,0
PF00297,PF01245,1,1
PF00297,PF03749,0,0
PF00297,PF01131,0,0
PF00297,PF00573,0,0
PF00297,PF00343,0,0
PF00297,PF01246,1,1
PF00297,PF08459,0,0
PF00297,PF00575,0,0
PF00297,PF01029,0,0
PF00297,PF03709,0,0
PF00297,PF07717,0,0
PF00297,PF00579,0,0
PF00297,PF00515,0,0
PF00297,PF00676,0,0
PF00297,PF01193,0,0
PF00297,PF01985,0,0
PF00297,PF02861,0,0
PF00297,PF08264,0,0
PF00297,PF01702,0,0
PF00297,PF01196,0,0
PF00297,PF01751,0,0
PF00297,PF00580,0,0
PF00297,PF01926,0,0
PF00297,PF01336,0,0
PF00297,PF00825,0,0
PF00297,PF00501,0,0
PF00297,PF00588,0,0
PF00297,PF08220,0,0
PF00297,PF04427,0,0
PF00297,PF02254,0,0
PF00297,PF00849,0,0
PF00297,PF02390,0,0
PF00297,PF00719,0,0
PF00297,PF01553,0,0
PF00297,PF01966,0,0
PF00297,PF02824,0,0
PF00297,PF01000,0,0
PF00297,PF00455,0,0
PF00297,PF02151,0,0
PF00297,PF00400,0,0
PF00297,PF00583,0,0
PF00297,PF01253,0,0
PF00297,PF03719,0,0
PF00297,PF00793,0,0
PF00297,PF01276,0,0
PF00297,PF02752,0,0
PF00297,PF00297,0,1
PF00297,PF01912,0,0
PF05352,PF05352,1,1
PF02799,PF02799,1,1
PF02798,PF04399,1,1
PF02798,PF02893,0,0
PF02798,PF08736,0,0
PF02798,PF03372,0,0
PF02798,PF02798,1,1
PF02798,PF07707,0,0
PF02797,PF02797,1,1
PF02796,PF03952,0,0
PF02796,PF02796,0,1
PF00950,PF01297,0,0
PF00957,PF01742,1,1
PF00957,PF05739,1,1
PF00957,PF03908,0,0
PF00957,PF00957,1,1
PF00957,PF05008,1,1
PF00957,PF05835,1,1
PF00957,PF04136,0,0
PF00957,PF08240,0,0
PF00957,PF01585,0,0
PF00957,PF00995,0,0
PF00957,PF01602,0,0
PF00957,PF01412,0,0
PF02792,PF09405,0,1
PF02792,PF02792,1,1
PF02792,PF09282,1,1
PF05186,PF05186,0,0
PF02790,PF07686,0,1
PF02790,PF05392,1,0
PF02790,PF02937,1,1
PF02790,PF02936,1,1
PF02151,PF04851,0,0
PF02151,PF07650,0,0
PF02151,PF02151,1,1
PF02150,PF03871,0,0
PF02150,PF04990,1,1
PF02150,PF08711,0,0
PF02150,PF03876,0,0
PF02150,PF04998,0,1
PF02150,PF04563,0,1
PF02150,PF04561,1,1
PF02150,PF04566,1,0
PF02153,PF02153,0,1
PF02152,PF02152,1,1
PF00429,PF00429,1,1
PF02157,PF02157,1,1
PF02156,PF02156,1,1
PF02406,PF02406,1,1
PF02404,PF02404,1,1
PF02403,PF03352,0,0
PF05685,PF05685,0,1
PF02401,PF02542,0,0
PF02401,PF08436,0,0
PF02401,PF04551,0,0
PF02401,PF02934,0,0
PF02401,PF02670,0,0
PF02401,PF02401,0,1
PF09460,PF09460,0,1
PF01382,PF01382,1,1
PF09466,PF09466,0,1
PF04135,PF08068,1,0
PF00831,PF00929,0,0
PF00831,PF01131,0,0
PF00831,PF07724,0,0
PF00831,PF05697,1,1
PF00831,PF01602,0,0
PF00832,PF01907,1,1
PF07555,PF07555,0,1
PF00834,PF02769,0,0
PF00834,PF00834,1,1
PF00834,PF04340,0,0
PF00835,PF00957,1,1
PF00835,PF05739,1,1
PF00836,PF02234,0,0
PF00836,PF03953,1,1
PF00838,PF00838,0,1
PF08598,PF08598,0,0
PF06818,PF07679,0,0
PF04801,PF05132,0,0
PF01058,PF03952,0,0
PF01058,PF07690,0,0
PF01058,PF08425,1,0
PF01058,PF02518,0,0
PF01058,PF08245,0,0
PF01058,PF04055,0,0
PF01058,PF07963,0,0
PF01058,PF01230,0,0
PF09262,PF09263,0,1
PF09261,PF09261,1,1
PF01051,PF01051,1,1
PF01050,PF01503,0,0
PF01050,PF03947,0,0
PF01050,PF02786,0,0
PF01050,PF01502,0,0
PF01053,PF02699,0,0
PF01053,PF01230,0,0
PF01053,PF02119,0,0
PF01053,PF04055,0,0
PF01053,PF04551,0,0
PF01053,PF01255,0,0
PF01053,PF01053,1,1
PF01052,PF03748,0,0
PF01052,PF01814,0,0
PF01052,PF03330,0,0
PF01052,PF02348,0,0
PF01052,PF02433,0,0
PF01052,PF01975,0,0
PF01052,PF09482,0,0
PF01052,PF09480,0,0
PF01052,PF03947,0,0
PF01052,PF06429,0,0
PF01052,PF04055,0,0
PF01052,PF01052,1,1
PF01052,PF02049,0,0
PF01052,PF01514,0,0
PF01052,PF01515,0,0
PF01052,PF07195,0,0
PF01052,PF10415,0,0
PF01052,PF03963,0,0
PF01052,PF08345,0,0
PF01052,PF02120,0,0
PF01052,PF10108,0,0
PF01052,PF02887,0,0
PF01052,PF01053,0,0
PF01052,PF07559,0,0
PF01052,PF02465,0,0
PF01052,PF01842,0,0
PF01052,PF05036,0,0
PF01052,PF02874,0,0
PF01052,PF01706,0,0
PF01052,PF02154,0,0
PF01052,PF04314,0,0
PF01052,PF01312,0,0
PF01052,PF01313,0,0
PF01052,PF01311,0,0
PF01055,PF06623,0,0
PF01055,PF01055,1,1
PF09268,PF10613,0,0
PF01056,PF07292,0,0
PF01056,PF01399,0,0
PF06192,PF06192,1,1
PF01258,PF02589,0,0
PF01258,PF01546,0,0
PF01258,PF01258,1,1
PF04248,PF04248,0,1
PF00773,PF01423,0,0
PF00773,PF01138,0,0
PF00773,PF03947,0,0
PF00773,PF01305,0,0
PF00773,PF01612,0,0
PF00773,PF00806,0,0
PF00773,PF01966,0,0
PF00773,PF00773,0,1
PF00773,PF02878,0,0
PF00773,PF02879,0,0
PF08028,PF08028,0,1
PF04242,PF04242,0,1
PF04082,PF04082,0,0
PF09518,PF09518,0,1
PF09048,PF09048,1,1
PF09049,PF09051,1,0
PF09049,PF09050,1,1
PF09044,PF09044,1,1
PF09045,PF09045,1,1
PF09045,PF09060,1,1
PF01234,PF01234,1,1
PF00638,PF02985,0,0
PF00638,PF03953,0,0
PF00638,PF08767,0,0
PF00639,PF04382,0,0
PF00639,PF00639,0,1
PF00639,PF02984,0,0
PF00639,PF02472,0,0
PF00639,PF09312,1,1
PF00639,PF01266,0,0
PF01231,PF01231,1,1
PF01230,PF02769,0,0
PF01230,PF07992,0,0
PF01230,PF02518,0,0
PF01230,PF01855,0,0
PF01230,PF02472,0,0
PF01230,PF03255,0,0
PF01230,PF04055,0,0
PF01230,PF02826,0,0
PF01230,PF02866,0,0
PF01230,PF01926,0,0
PF01230,PF01867,0,0
PF01230,PF01230,1,1
PF01230,PF02875,0,0
PF01230,PF01370,0,0
PF01230,PF04314,0,0
PF01233,PF01233,1,1
PF01233,PF02799,1,1
PF01232,PF05698,0,0
PF01232,PF08125,1,1
PF01232,PF01232,0,0
PF07912,PF07912,1,1
PF00633,PF00730,1,0
PF00633,PF07934,1,0
PF00633,PF00633,1,1
PF00633,PF08423,1,1
PF00633,PF10635,0,1
PF00633,PF01330,0,1
PF00633,PF02852,0,0
PF00633,PF00691,0,0
PF00630,PF08919,0,0
PF00630,PF09468,0,0
PF00630,PF00630,1,1
PF00630,PF08466,0,0
PF00636,PF04386,0,0
PF00636,PF00636,1,1
PF00636,PF05064,0,0
PF00636,PF02893,0,0
PF00637,PF10562,0,0
PF00637,PF07651,0,0
PF00637,PF00637,1,1
PF00637,PF02874,0,0
PF00637,PF07714,0,0
PF00637,PF01363,0,0
PF00637,PF01433,0,0
PF00637,PF00995,0,0
PF00637,PF10366,0,0
PF00637,PF04841,0,0
PF00637,PF01602,0,0
PF00637,PF08226,0,0
PF00634,PF08423,1,1
PF00634,PF05160,0,0
PF00634,PF01336,0,0
PF00635,PF00635,1,1
PF00635,PF07714,0,0
PF09192,PF09192,1,1
PF03159,PF06058,0,0
PF03159,PF08652,0,0
PF03159,PF04427,0,0
PF09194,PF09194,1,1
PF09195,PF09195,1,1
PF04335,PF08245,0,0
PF04335,PF04335,1,1
PF09199,PF09199,0,1
PF05224,PF05224,1,1
PF08532,PF08533,1,1
PF05221,PF05221,1,1
PF07682,PF07682,0,1
PF04069,PF04069,1,1
PF04068,PF10584,0,0
PF04068,PF08423,0,0
PF04068,PF04566,0,0
PF04068,PF04567,0,0
PF07686,PF09291,0,1
PF07686,PF09281,0,1
PF07686,PF07686,1,1
PF07686,PF09256,0,1
PF07686,PF09245,0,1
PF07686,PF07953,0,1
PF07686,PF07951,0,1
PF07686,PF07885,0,1
PF07686,PF08932,0,1
PF07686,PF07703,0,1
PF07686,PF09408,0,1
PF07686,PF09067,0,1
PF07686,PF08205,1,1
PF07686,PF08204,0,1
PF07687,PF07687,1,1
PF07684,PF07684,0,1
PF08714,PF08714,1,1
PF01543,PF07686,0,1
PF04062,PF05856,0,0
PF07688,PF07688,1,1
PF07688,PF07689,0,0
PF07688,PF09054,0,0
PF07689,PF07689,1,1
PF07689,PF09054,0,0
PF01547,PF03748,0,0
PF01547,PF01547,1,1
